,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
44,Main Title,Rachel Portman,spotify:track:1DdyioI2yXhLwR1pn5Hczk,0.983,https://api.spotify.com/v1/audio-analysis/1DdyioI2yXhLwR1pn5Hczk,0.18,187467,0.0382,1DdyioI2yXhLwR1pn5Hczk,0.0141,2,0.15,-22.028,0,0.0452,69.897,3,https://api.spotify.com/v1/tracks/1DdyioI2yXhLwR1pn5Hczk,audio_features,0.0593
45,"Requiem, Op. 48: VII. Libera me",Gabriel Fauré,spotify:track:7EDkTjQfeGuyTRuZgEa8pm,0.972,https://api.spotify.com/v1/audio-analysis/7EDkTjQfeGuyTRuZgEa8pm,0.2,266560,0.085,7EDkTjQfeGuyTRuZgEa8pm,0.243,2,0.115,-21.727,0,0.0431,125.754,4,https://api.spotify.com/v1/tracks/7EDkTjQfeGuyTRuZgEa8pm,audio_features,0.0391
46,Nuovo Cinema Paradiso - 2016 Version,Ennio Morricone,spotify:track:6hZTX4BBwqphJ2FMjZAGk6,0.98,https://api.spotify.com/v1/audio-analysis/6hZTX4BBwqphJ2FMjZAGk6,0.25,120053,0.213,6hZTX4BBwqphJ2FMjZAGk6,0.932,10,0.114,-15.455,1,0.0311,59.847,3,https://api.spotify.com/v1/tracks/6hZTX4BBwqphJ2FMjZAGk6,audio_features,0.233
47,Opening,Craig Armstrong,spotify:track:0x1rnXl24iJl8xZFMkoyNv,0.896,https://api.spotify.com/v1/audio-analysis/0x1rnXl24iJl8xZFMkoyNv,0.138,279547,0.189,0x1rnXl24iJl8xZFMkoyNv,0.279,2,0.113,-15.733,0,0.0394,91.207,4,https://api.spotify.com/v1/tracks/0x1rnXl24iJl8xZFMkoyNv,audio_features,0.0729
48,The Duchess,Rachel Portman,spotify:track:6wcoOzEIqHXZboInTaQsrt,0.969,https://api.spotify.com/v1/audio-analysis/6wcoOzEIqHXZboInTaQsrt,0.291,101467,0.167,6wcoOzEIqHXZboInTaQsrt,0.829,7,0.132,-17.862,1,0.04,116.639,4,https://api.spotify.com/v1/tracks/6wcoOzEIqHXZboInTaQsrt,audio_features,0.179
49,Dr. Larch Dies - Instrumental,Rachel Portman,spotify:track:60ZdTTFXOXrEOsAtIDHqnF,0.974,https://api.spotify.com/v1/audio-analysis/60ZdTTFXOXrEOsAtIDHqnF,0.135,97267,0.0223,60ZdTTFXOXrEOsAtIDHqnF,0.914,7,0.101,-29.52,1,0.0429,69.402,3,https://api.spotify.com/v1/tracks/60ZdTTFXOXrEOsAtIDHqnF,audio_features,0.0389
50,Ride to Death,Carter Burwell,spotify:track:5RLMmRUUll044dG2GwMdYu,0.98,https://api.spotify.com/v1/audio-analysis/5RLMmRUUll044dG2GwMdYu,0.268,148867,0.0144,5RLMmRUUll044dG2GwMdYu,0.892,7,0.107,-20.919,1,0.0397,83.381,3,https://api.spotify.com/v1/tracks/5RLMmRUUll044dG2GwMdYu,audio_features,0.148
51,"The Planets - Suite for large orchestra, Op.32: IV. Jupiter, the Bringer of Jollity (Allegro giocoso)",Gustav Holst,spotify:track:0XO2PUFNFy3oOM6C499TFK,0.887,https://api.spotify.com/v1/audio-analysis/0XO2PUFNFy3oOM6C499TFK,0.275,482667,0.122,0XO2PUFNFy3oOM6C499TFK,0.714,0,0.078,-23.369,0,0.0373,140.2,4,https://api.spotify.com/v1/tracks/0XO2PUFNFy3oOM6C499TFK,audio_features,0.264
52,"The Planets - Suite for large orchestra, Op.32: VI. Uranus, the Magician (Allegro)",Gustav Holst,spotify:track:5sU66kb1D7QFWF42qXmGZ2,0.858,https://api.spotify.com/v1/audio-analysis/5sU66kb1D7QFWF42qXmGZ2,0.325,364013,0.192,5sU66kb1D7QFWF42qXmGZ2,0.935,0,0.143,-22.172,1,0.0732,113.865,4,https://api.spotify.com/v1/tracks/5sU66kb1D7QFWF42qXmGZ2,audio_features,0.0698
53,Keep Your Memories,Carter Burwell,spotify:track:20J9Ue2zkXA4jaihAKedca,0.818,https://api.spotify.com/v1/audio-analysis/20J9Ue2zkXA4jaihAKedca,0.0647,207053,0.159,20J9Ue2zkXA4jaihAKedca,0.907,7,0.12,-17.674,1,0.0459,70.384,5,https://api.spotify.com/v1/tracks/20J9Ue2zkXA4jaihAKedca,audio_features,0.0337
