,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
132,High,Brytiago,spotify:track:6LfwUHqd9XiRKVbmVXqVd0,0.583,https://api.spotify.com/v1/audio-analysis/6LfwUHqd9XiRKVbmVXqVd0,0.817,189467,0.693,6LfwUHqd9XiRKVbmVXqVd0,0.0,0,0.117,-3.971,1,0.111,75.0,4,https://api.spotify.com/v1/tracks/6LfwUHqd9XiRKVbmVXqVd0,audio_features,0.656
133,Milkshake,Kelis,spotify:track:2cMTIlktg3M9mXYqCPqw1J,0.00986,https://api.spotify.com/v1/audio-analysis/2cMTIlktg3M9mXYqCPqw1J,0.881,182627,0.774,2cMTIlktg3M9mXYqCPqw1J,0.0346,1,0.206,-6.068,1,0.0439,112.968,4,https://api.spotify.com/v1/tracks/2cMTIlktg3M9mXYqCPqw1J,audio_features,0.759
134,Movimiento Naranja Yuawi,Yuawi,spotify:track:7yJhseqU4pncHX90Tbalmp,0.385,https://api.spotify.com/v1/audio-analysis/7yJhseqU4pncHX90Tbalmp,0.814,189174,0.547,7yJhseqU4pncHX90Tbalmp,0.0,7,0.226,-4.773,1,0.0557,114.992,4,https://api.spotify.com/v1/tracks/7yJhseqU4pncHX90Tbalmp,audio_features,0.873
135,"Loca (feat. Duki, Cazzu)",KHEA,spotify:track:0vnrhysrKKRdNYFKLAGzRc,0.342,https://api.spotify.com/v1/audio-analysis/0vnrhysrKKRdNYFKLAGzRc,0.834,246383,0.753,0vnrhysrKKRdNYFKLAGzRc,0.0,8,0.108,-3.011,1,0.0486,113.058,4,https://api.spotify.com/v1/tracks/0vnrhysrKKRdNYFKLAGzRc,audio_features,0.462
136,Rock&Roll,Rels B,spotify:track:47InG97xN2kESzgidgTBOe,0.379,https://api.spotify.com/v1/audio-analysis/47InG97xN2kESzgidgTBOe,0.919,166822,0.521,47InG97xN2kESzgidgTBOe,0.00483,0,0.0667,-12.518,1,0.17,108.056,4,https://api.spotify.com/v1/tracks/47InG97xN2kESzgidgTBOe,audio_features,0.435
137,Hipocresía - Diss Track,Goorgo,spotify:track:1RoinTXy1ah8yGwoXPfk3t,0.657,https://api.spotify.com/v1/audio-analysis/1RoinTXy1ah8yGwoXPfk3t,0.865,174706,0.895,1RoinTXy1ah8yGwoXPfk3t,0.0,7,0.116,-5.777,0,0.0776,101.995,4,https://api.spotify.com/v1/tracks/1RoinTXy1ah8yGwoXPfk3t,audio_features,0.803
138,She Don't Give a FO (feat. Khea),Duki,spotify:track:7ehmaSwhEZv4aaJzxsVMGY,0.345,https://api.spotify.com/v1/audio-analysis/7ehmaSwhEZv4aaJzxsVMGY,0.854,209531,0.556,7ehmaSwhEZv4aaJzxsVMGY,0.0,1,0.165,-4.49,1,0.14,119.938,4,https://api.spotify.com/v1/tracks/7ehmaSwhEZv4aaJzxsVMGY,audio_features,0.342
139,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,spotify:track:2vvdTrdryjsl8DmPIMDWZU,0.132,https://api.spotify.com/v1/audio-analysis/2vvdTrdryjsl8DmPIMDWZU,0.719,228139,0.842,2vvdTrdryjsl8DmPIMDWZU,0.0,6,0.105,-3.562,0,0.0383,90.017,4,https://api.spotify.com/v1/tracks/2vvdTrdryjsl8DmPIMDWZU,audio_features,0.534
140,Spinning Over You,REYKO,spotify:track:5pRjjUUeDqtnIeSnVZ8Q7Y,0.67,https://api.spotify.com/v1/audio-analysis/5pRjjUUeDqtnIeSnVZ8Q7Y,0.805,194746,0.842,5pRjjUUeDqtnIeSnVZ8Q7Y,0.116,1,0.14,-2.207,0,0.0357,99.984,4,https://api.spotify.com/v1/tracks/5pRjjUUeDqtnIeSnVZ8Q7Y,audio_features,0.734
141,Downtown,Anitta,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,0.18,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,0.775,193456,0.679,3Ga6eKrUFf12ouh9Yw3v2D,7.26e-05,4,0.068,-4.985,0,0.135,166.008,4,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,audio_features,0.619
142,Déjate Llevar,Juan Magán,spotify:track:3xWEI23MLJrD0dpDcDUTW6,0.0166,https://api.spotify.com/v1/audio-analysis/3xWEI23MLJrD0dpDcDUTW6,0.675,233072,0.724,3xWEI23MLJrD0dpDcDUTW6,0.0,7,0.697,-5.503,1,0.0787,92.051,4,https://api.spotify.com/v1/tracks/3xWEI23MLJrD0dpDcDUTW6,audio_features,0.506
143,Mambo Para Bailar (feat. Arcangel),Fuego,spotify:track:0Pcxibs5g5xQy8qAIZAm8t,0.17,https://api.spotify.com/v1/audio-analysis/0Pcxibs5g5xQy8qAIZAm8t,0.817,210000,0.627,0Pcxibs5g5xQy8qAIZAm8t,0.0288,1,0.0677,-12.42,0,0.0567,119.953,4,https://api.spotify.com/v1/tracks/0Pcxibs5g5xQy8qAIZAm8t,audio_features,0.932
144,Toma Bebe,Lenny Tavárez,spotify:track:7cMIYWo7DnCVEYEQp3nVJp,0.368,https://api.spotify.com/v1/audio-analysis/7cMIYWo7DnCVEYEQp3nVJp,0.666,259933,0.674,7cMIYWo7DnCVEYEQp3nVJp,0.0,6,0.111,-5.435,1,0.0617,144.8,4,https://api.spotify.com/v1/tracks/7cMIYWo7DnCVEYEQp3nVJp,audio_features,0.453
145,"Practicalo (feat. Kenai, Kevin Roldan & Mackie)",Dayme y El High,spotify:track:6razrc9pRZCxhk8dEFdMSR,0.081,https://api.spotify.com/v1/audio-analysis/6razrc9pRZCxhk8dEFdMSR,0.794,221062,0.891,6razrc9pRZCxhk8dEFdMSR,0.00207,3,0.151,-2.28,1,0.0523,80.024,4,https://api.spotify.com/v1/tracks/6razrc9pRZCxhk8dEFdMSR,audio_features,0.918
146,Romea y Julieto,DELLAFUENTE,spotify:track:50MPO3pd1qcr0RSugImK6p,0.257,https://api.spotify.com/v1/audio-analysis/50MPO3pd1qcr0RSugImK6p,0.835,189168,0.698,50MPO3pd1qcr0RSugImK6p,8.69e-06,1,0.0552,-6.972,1,0.159,83.981,4,https://api.spotify.com/v1/tracks/50MPO3pd1qcr0RSugImK6p,audio_features,0.569
