,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
114,I Wish You Love,less.people,spotify:track:5JgKXhH2bwDl7n5Z5E0Lt9,0.178,https://api.spotify.com/v1/audio-analysis/5JgKXhH2bwDl7n5Z5E0Lt9,0.792,131399,0.272,5JgKXhH2bwDl7n5Z5E0Lt9,0.915,0,0.0694,-15.004,0,0.249,73.087,4,https://api.spotify.com/v1/tracks/5JgKXhH2bwDl7n5Z5E0Lt9,audio_features,0.147
115,Mercury Retrograde,TyLuv.,spotify:track:6BFSWLv5RUzZ8tVZVSCmXU,0.931,https://api.spotify.com/v1/audio-analysis/6BFSWLv5RUzZ8tVZVSCmXU,0.642,129221,0.128,6BFSWLv5RUzZ8tVZVSCmXU,0.688,0,0.0735,-21.996,1,0.0359,130.136,4,https://api.spotify.com/v1/tracks/6BFSWLv5RUzZ8tVZVSCmXU,audio_features,0.156
116,Rainy Day,tysu,spotify:track:3CqPxxTfwQotBHGhPgTuwX,0.915,https://api.spotify.com/v1/audio-analysis/3CqPxxTfwQotBHGhPgTuwX,0.728,171178,0.0645,3CqPxxTfwQotBHGhPgTuwX,0.954,9,0.0942,-20.672,1,0.0421,135.977,4,https://api.spotify.com/v1/tracks/3CqPxxTfwQotBHGhPgTuwX,audio_features,0.103
117,Floating,eaup,spotify:track:1cYLZHePmco2K4SCu4k5IG,0.893,https://api.spotify.com/v1/audio-analysis/1cYLZHePmco2K4SCu4k5IG,0.457,147000,0.262,1cYLZHePmco2K4SCu4k5IG,0.795,6,0.119,-12.785,0,0.0352,79.767,4,https://api.spotify.com/v1/tracks/1cYLZHePmco2K4SCu4k5IG,audio_features,0.0908
118,Youth,BVG,spotify:track:5F8xKNYGuuemywogQBYIyr,0.645,https://api.spotify.com/v1/audio-analysis/5F8xKNYGuuemywogQBYIyr,0.652,188025,0.00686,5F8xKNYGuuemywogQBYIyr,0.944,5,0.0923,-27.406,0,0.115,75.017,4,https://api.spotify.com/v1/tracks/5F8xKNYGuuemywogQBYIyr,audio_features,0.183
119,Canella,Ky akasha,spotify:track:5OR6tTtW23Hc6zAJlQAMFf,0.704,https://api.spotify.com/v1/audio-analysis/5OR6tTtW23Hc6zAJlQAMFf,0.708,146512,0.314,5OR6tTtW23Hc6zAJlQAMFf,0.924,11,0.116,-11.427,0,0.064,171.923,4,https://api.spotify.com/v1/tracks/5OR6tTtW23Hc6zAJlQAMFf,audio_features,0.121
120,outer space,j'san,spotify:track:1iZxnHkEcIAk65FH1SCCz2,0.418,https://api.spotify.com/v1/audio-analysis/1iZxnHkEcIAk65FH1SCCz2,0.611,152571,0.195,1iZxnHkEcIAk65FH1SCCz2,0.914,5,0.106,-12.797,0,0.0458,140.108,4,https://api.spotify.com/v1/tracks/1iZxnHkEcIAk65FH1SCCz2,audio_features,0.119
121,Uncertainty,Hevi,spotify:track:5w4E0GbErngzNhErbScA3X,0.794,https://api.spotify.com/v1/audio-analysis/5w4E0GbErngzNhErbScA3X,0.676,122435,0.177,5w4E0GbErngzNhErbScA3X,0.919,0,0.318,-20.001,1,0.0447,106.091,4,https://api.spotify.com/v1/tracks/5w4E0GbErngzNhErbScA3X,audio_features,0.0682
122,Down by the Lake,TyLuv.,spotify:track:6t5me9cWrQFjD1pi569fpF,0.876,https://api.spotify.com/v1/audio-analysis/6t5me9cWrQFjD1pi569fpF,0.535,133708,0.13,6t5me9cWrQFjD1pi569fpF,0.873,1,0.12,-25.652,1,0.0341,140.042,4,https://api.spotify.com/v1/tracks/6t5me9cWrQFjD1pi569fpF,audio_features,0.18
123,Evening Jam,Yasumu,spotify:track:1tEUlKkkM1WtQDOLNcXef3,0.594,https://api.spotify.com/v1/audio-analysis/1tEUlKkkM1WtQDOLNcXef3,0.667,118378,0.203,1tEUlKkkM1WtQDOLNcXef3,0.699,8,0.0677,-13.141,0,0.388,143.457,4,https://api.spotify.com/v1/tracks/1tEUlKkkM1WtQDOLNcXef3,audio_features,0.155
