,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
156,Rational Culture,Tim Maia,spotify:track:5j2kGlGnZ2T6nJb2FRG2Jm,0.0242,https://api.spotify.com/v1/audio-analysis/5j2kGlGnZ2T6nJb2FRG2Jm,0.739,738400,0.709,5j2kGlGnZ2T6nJb2FRG2Jm,0.00335,7,0.0755,-7.317,1,0.0726,92.865,4,https://api.spotify.com/v1/tracks/5j2kGlGnZ2T6nJb2FRG2Jm,audio_features,0.917
157,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",spotify:track:1ko2lVN0vKGUl9zrU0qSlT,0.576,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,0.803,237106,0.488,1ko2lVN0vKGUl9zrU0qSlT,0.0609,1,0.0763,-9.303,1,0.0803,95.771,4,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,audio_features,0.624
158,Take Five,New York Ska-Jazz Ensemble,spotify:track:3YNJJhS046CyyUHhHFNkjI,0.00699,https://api.spotify.com/v1/audio-analysis/3YNJJhS046CyyUHhHFNkjI,0.621,304000,0.397,3YNJJhS046CyyUHhHFNkjI,0.765,10,0.0796,-9.53,0,0.0484,147.38,4,https://api.spotify.com/v1/tracks/3YNJJhS046CyyUHhHFNkjI,audio_features,0.688
159,Got It Bad,LEISURE,spotify:track:39wHJyoHNlaFEFUKlDzNo3,0.00839,https://api.spotify.com/v1/audio-analysis/39wHJyoHNlaFEFUKlDzNo3,0.793,205602,0.468,39wHJyoHNlaFEFUKlDzNo3,0.0786,11,0.0689,-10.054,1,0.0408,96.0,4,https://api.spotify.com/v1/tracks/39wHJyoHNlaFEFUKlDzNo3,audio_features,0.534
160,Tadow,Masego,spotify:track:1DoS5ql0TW3ejjJGHbsAmz,0.711,https://api.spotify.com/v1/audio-analysis/1DoS5ql0TW3ejjJGHbsAmz,0.719,301639,0.487,1DoS5ql0TW3ejjJGHbsAmz,8.36e-05,9,0.0958,-6.21,0,0.0604,121.729,4,https://api.spotify.com/v1/tracks/1DoS5ql0TW3ejjJGHbsAmz,audio_features,0.345
161,Free,Jack and the Weatherman,spotify:track:042kexNcTZgLmAaxw1myAj,0.457,https://api.spotify.com/v1/audio-analysis/042kexNcTZgLmAaxw1myAj,0.889,197720,0.43,042kexNcTZgLmAaxw1myAj,0.0,7,0.147,-8.213,0,0.189,151.899,4,https://api.spotify.com/v1/tracks/042kexNcTZgLmAaxw1myAj,audio_features,0.85
162,Do It Again,Steely Dan,spotify:track:2BstRQGodshjGpeDGQiNgo,0.218,https://api.spotify.com/v1/audio-analysis/2BstRQGodshjGpeDGQiNgo,0.682,356733,0.537,2BstRQGodshjGpeDGQiNgo,3.07e-05,2,0.0556,-10.254,0,0.0323,124.574,4,https://api.spotify.com/v1/tracks/2BstRQGodshjGpeDGQiNgo,audio_features,0.963
163,Feelin' Alright,Joe Cocker,spotify:track:0Jl5bIEve3A4axcjY3EgDZ,0.625,https://api.spotify.com/v1/audio-analysis/0Jl5bIEve3A4axcjY3EgDZ,0.535,250840,0.824,0Jl5bIEve3A4axcjY3EgDZ,0.0379,5,0.299,-10.142,1,0.0391,90.12,4,https://api.spotify.com/v1/tracks/0Jl5bIEve3A4axcjY3EgDZ,audio_features,0.895
164,Freedom,Jimi Hendrix,spotify:track:494aMHJOpaMyyxaqcmbjLi,0.0208,https://api.spotify.com/v1/audio-analysis/494aMHJOpaMyyxaqcmbjLi,0.518,205987,0.9,494aMHJOpaMyyxaqcmbjLi,0.00454,5,0.136,-5.249,0,0.0481,112.217,4,https://api.spotify.com/v1/tracks/494aMHJOpaMyyxaqcmbjLi,audio_features,0.707
165,Bloody Well Right,Supertramp,spotify:track:2SmlWvdYG6FsagxN3FkHMI,0.426,https://api.spotify.com/v1/audio-analysis/2SmlWvdYG6FsagxN3FkHMI,0.575,272432,0.446,2SmlWvdYG6FsagxN3FkHMI,0.0175,3,0.0656,-13.839,1,0.105,75.501,4,https://api.spotify.com/v1/tracks/2SmlWvdYG6FsagxN3FkHMI,audio_features,0.532
166,School,Supertramp,spotify:track:6fnachl7fIn5dqIjakfJ57,0.537,https://api.spotify.com/v1/audio-analysis/6fnachl7fIn5dqIjakfJ57,0.366,335286,0.468,6fnachl7fIn5dqIjakfJ57,0.0283,4,0.0664,-14.514,0,0.0826,90.281,4,https://api.spotify.com/v1/tracks/6fnachl7fIn5dqIjakfJ57,audio_features,0.0506
167,Heart of Gold - 2009 Remaster,Neil Young,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,0.189,https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw,0.541,187013,0.459,1Q1b8eVkUPGlpSArl8JAVw,0.0274,4,0.099,-10.433,0,0.0297,171.165,4,https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw,audio_features,0.803
168,No Mercy In This Land,Ben Harper,spotify:track:3nYxmHOm3zQXjSpgYAT2Nn,0.635,https://api.spotify.com/v1/audio-analysis/3nYxmHOm3zQXjSpgYAT2Nn,0.619,225077,0.171,3nYxmHOm3zQXjSpgYAT2Nn,0.00348,5,0.112,-16.957,1,0.0472,80.087,4,https://api.spotify.com/v1/tracks/3nYxmHOm3zQXjSpgYAT2Nn,audio_features,0.319
169,Gather 'Round The Stone,Ben Harper,spotify:track:2IW48qA6ahaQmHg2uUGG71,0.61,https://api.spotify.com/v1/audio-analysis/2IW48qA6ahaQmHg2uUGG71,0.622,188107,0.318,2IW48qA6ahaQmHg2uUGG71,0.0127,4,0.111,-9.79,0,0.0238,88.017,4,https://api.spotify.com/v1/tracks/2IW48qA6ahaQmHg2uUGG71,audio_features,0.568
170,With My Own Two Hands,Ben Harper,spotify:track:1Xb8GfUSYCqAkcNrd6pW0M,0.0179,https://api.spotify.com/v1/audio-analysis/1Xb8GfUSYCqAkcNrd6pW0M,0.757,274693,0.706,1Xb8GfUSYCqAkcNrd6pW0M,8.64e-05,4,0.152,-6.754,0,0.294,80.528,4,https://api.spotify.com/v1/tracks/1Xb8GfUSYCqAkcNrd6pW0M,audio_features,0.872
