,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
47,I Want You Back,The Jackson 5,spotify:track:4CbUtLtAcgLJ7mAIeooJS8,0.492,https://api.spotify.com/v1/audio-analysis/4CbUtLtAcgLJ7mAIeooJS8,0.639,180840,0.543,4CbUtLtAcgLJ7mAIeooJS8,1.29e-05,8,0.28,-12.777,1,0.0303,98.185,4,https://api.spotify.com/v1/tracks/4CbUtLtAcgLJ7mAIeooJS8,audio_features,0.937
48,O-o-h Child,The Five Stairsteps,spotify:track:1rwGdnrtWnPYBipRrjnzEm,0.00156,https://api.spotify.com/v1/audio-analysis/1rwGdnrtWnPYBipRrjnzEm,0.511,197440,0.56,1rwGdnrtWnPYBipRrjnzEm,0.000157,1,0.646,-10.429,1,0.0411,87.274,4,https://api.spotify.com/v1/tracks/1rwGdnrtWnPYBipRrjnzEm,audio_features,0.551
49,Escape (The Pina Colada Song),Rupert Holmes,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,0.467,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,0.836,276493,0.509,5IMtdHjJ1OtkxbGe4zfUxQ,4.1e-06,0,0.0436,-13.668,1,0.0548,138.714,4,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,audio_features,0.949
50,Super Freak,Rick James,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,0.22,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,0.838,205467,0.794,2dCmGcEOQrMQhMMS8Vj7Ca,0.0,9,0.0575,-8.245,0,0.0531,132.446,4,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,audio_features,0.962
51,Mr. Blue Sky,Electric Light Orchestra,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.652,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,0.388,303373,0.338,2RlgNHKcydI9sayD2Df2xp,3.72e-06,10,0.248,-10.054,1,0.0328,177.784,4,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,audio_features,0.477
52,Rockin' Robin,Michael Jackson,spotify:track:63gcHyuhAC8G2C0bVQUOJI,0.24,https://api.spotify.com/v1/audio-analysis/63gcHyuhAC8G2C0bVQUOJI,0.622,154840,0.721,63gcHyuhAC8G2C0bVQUOJI,7.88e-05,10,0.271,-8.224,1,0.0983,173.395,4,https://api.spotify.com/v1/tracks/63gcHyuhAC8G2C0bVQUOJI,audio_features,0.968
53,Magic - 2003 Remaster,Pilot,spotify:track:2TSd55BFGI75LVW00mm3c2,0.23,https://api.spotify.com/v1/audio-analysis/2TSd55BFGI75LVW00mm3c2,0.395,186733,0.566,2TSd55BFGI75LVW00mm3c2,0.0,9,0.2,-7.379,0,0.0387,203.337,4,https://api.spotify.com/v1/tracks/2TSd55BFGI75LVW00mm3c2,audio_features,0.757
54,Holiday / Boulevard of Broken Dreams,Green Day,spotify:track:0MsrWnxQZxPAcov7c74sSo,0.000659,https://api.spotify.com/v1/audio-analysis/0MsrWnxQZxPAcov7c74sSo,0.29,493400,0.827,0MsrWnxQZxPAcov7c74sSo,2.55e-06,8,0.301,-3.451,1,0.0362,167.086,4,https://api.spotify.com/v1/tracks/0MsrWnxQZxPAcov7c74sSo,audio_features,0.45
55,Welcome to the Black Parade,My Chemical Romance,spotify:track:5wQnmLuC1W7ATsArWACrgW,0.000289,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,0.217,311107,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,audio_features,0.236
56,Little Things,Good Charlotte,spotify:track:6vFD3c1WI1zuKoyk22dMw3,0.0601,https://api.spotify.com/v1/audio-analysis/6vFD3c1WI1zuKoyk22dMw3,0.686,203027,0.84,6vFD3c1WI1zuKoyk22dMw3,5.38e-06,1,0.164,-5.142,1,0.159,105.0,4,https://api.spotify.com/v1/tracks/6vFD3c1WI1zuKoyk22dMw3,audio_features,0.704
57,Magic (feat. Rivers Cuomo),B.o.B,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,0.0127,https://api.spotify.com/v1/audio-analysis/5uHYcK0nbEYgRaFTY5BqnP,0.549,196133,0.932,5uHYcK0nbEYgRaFTY5BqnP,0.0,8,0.347,-4.11,0,0.343,82.439,4,https://api.spotify.com/v1/tracks/5uHYcK0nbEYgRaFTY5BqnP,audio_features,0.787
58,Enter Sandman,Metallica,spotify:track:5BIMPccDwShpXq784RJlJp,0.00206,https://api.spotify.com/v1/audio-analysis/5BIMPccDwShpXq784RJlJp,0.579,331573,0.824,5BIMPccDwShpXq784RJlJp,0.00903,6,0.059,-8.71,0,0.03,123.331,4,https://api.spotify.com/v1/tracks/5BIMPccDwShpXq784RJlJp,audio_features,0.635
59,Thunderstruck,AC/DC,spotify:track:57bgtoPSgt236HzfBOd8kj,0.000147,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,0.502,292880,0.89,57bgtoPSgt236HzfBOd8kj,0.0117,4,0.217,-5.175,1,0.0364,133.52,4,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,audio_features,0.259
60,Stairway to Heaven - Remaster,Led Zeppelin,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.58,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,0.338,482830,0.34,5CQ30WqJwcep0pYcV4AMNc,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,audio_features,0.197
61,(Don't Fear) The Reaper,Blue Öyster Cult,spotify:track:5QTxFnGygVM4jFQiBovmRo,0.0029,https://api.spotify.com/v1/audio-analysis/5QTxFnGygVM4jFQiBovmRo,0.333,308120,0.927,5QTxFnGygVM4jFQiBovmRo,0.000208,9,0.297,-8.55,0,0.0733,141.466,4,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,audio_features,0.385
62,Carry on Wayward Son,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,0.00321,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,0.482,323000,0.786,4DMKwE2E2iYDKY01C335Uw,8.88e-05,7,0.446,-5.735,1,0.032,126.755,4,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,audio_features,0.793
63,Baba O'Riley,The Who,spotify:track:3qiyyUfYe7CRYLucrPmulD,0.313,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,0.489,300400,0.724,3qiyyUfYe7CRYLucrPmulD,0.185,5,0.287,-8.367,1,0.0352,117.292,4,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,audio_features,0.15
