,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
60,I Get A Kick Out Of You,Ella Fitzgerald,spotify:track:7DUTC8PvlBm5reFMhOOO7X,0.905,https://api.spotify.com/v1/audio-analysis/7DUTC8PvlBm5reFMhOOO7X,0.456,244093.0,0.068,7DUTC8PvlBm5reFMhOOO7X,0.0,8.0,0.149,-17.573,1.0,0.0403,131.676,4.0,https://api.spotify.com/v1/tracks/7DUTC8PvlBm5reFMhOOO7X,audio_features,0.372
61,Splanky - Remix; 1994 Remaster,Count Basie,spotify:track:08A2Kb6BMw2lB1VwdcXaXx,0.709,https://api.spotify.com/v1/audio-analysis/08A2Kb6BMw2lB1VwdcXaXx,0.605,216267.0,0.423,08A2Kb6BMw2lB1VwdcXaXx,0.0632,6.0,0.0583,-8.106,1.0,0.0391,121.758,4.0,https://api.spotify.com/v1/tracks/08A2Kb6BMw2lB1VwdcXaXx,audio_features,0.598
62,Guilty,Ella Fitzgerald,spotify:track:2S1oYWyRkxys64alEnQlXq,0.983,https://api.spotify.com/v1/audio-analysis/2S1oYWyRkxys64alEnQlXq,0.409,193933.0,0.175,2S1oYWyRkxys64alEnQlXq,7.5e-05,0.0,0.118,-12.26,1.0,0.037,87.252,4.0,https://api.spotify.com/v1/tracks/2S1oYWyRkxys64alEnQlXq,audio_features,0.52
63,It Had to Be You,Ray Charles,spotify:track:76MSB9fAR5jXVcBXdK5xMy,0.823,https://api.spotify.com/v1/audio-analysis/76MSB9fAR5jXVcBXdK5xMy,0.505,164666.0,0.17,76MSB9fAR5jXVcBXdK5xMy,2.87e-05,3.0,0.0619,-12.848,1.0,0.0325,82.888,4.0,https://api.spotify.com/v1/tracks/76MSB9fAR5jXVcBXdK5xMy,audio_features,0.305
64,Take Five,The Dave Brubeck Quartet,spotify:track:6X95ZT98rLBzVnE1wCXo38,0.539,https://api.spotify.com/v1/audio-analysis/6X95ZT98rLBzVnE1wCXo38,0.458,324093.0,0.283,6X95ZT98rLBzVnE1wCXo38,0.000425,8.0,0.0831,-11.703,0.0,0.0394,174.0,5.0,https://api.spotify.com/v1/tracks/6X95ZT98rLBzVnE1wCXo38,audio_features,0.605
65,(Get Your Kicks On) Route 66,Nat King Cole,spotify:track:6AlmudWNrmyqohVSV7Vgib,0.957,https://api.spotify.com/v1/audio-analysis/6AlmudWNrmyqohVSV7Vgib,0.73,176133.0,0.156,6AlmudWNrmyqohVSV7Vgib,0.00182,7.0,0.14,-17.848,1.0,0.0518,146.007,4.0,https://api.spotify.com/v1/tracks/6AlmudWNrmyqohVSV7Vgib,audio_features,0.481
66,Solitude,Billie Holiday,spotify:track:5hR9NRd1Eknmlf5ODPNuLK,0.917,https://api.spotify.com/v1/audio-analysis/5hR9NRd1Eknmlf5ODPNuLK,0.28,192280.0,0.249,5hR9NRd1Eknmlf5ODPNuLK,3.36e-06,8.0,0.121,-8.45,1.0,0.0362,68.97,4.0,https://api.spotify.com/v1/tracks/5hR9NRd1Eknmlf5ODPNuLK,audio_features,0.171
67,Sweet Lorraine,Nat King Cole,spotify:track:07qIdeFx7Bacm7l1ZyhQ05,0.724,https://api.spotify.com/v1/audio-analysis/07qIdeFx7Bacm7l1ZyhQ05,0.595,274867.0,0.146,07qIdeFx7Bacm7l1ZyhQ05,3.36e-05,9.0,0.118,-15.077,0.0,0.0447,74.582,4.0,https://api.spotify.com/v1/tracks/07qIdeFx7Bacm7l1ZyhQ05,audio_features,0.218
68,Sway - Remastered,Julie London,spotify:track:260GbBl5QZowiAWX0j9TYC,0.711,https://api.spotify.com/v1/audio-analysis/260GbBl5QZowiAWX0j9TYC,0.591,155867.0,0.234,260GbBl5QZowiAWX0j9TYC,0.0,4.0,0.107,-15.49,0.0,0.0369,107.267,4.0,https://api.spotify.com/v1/tracks/260GbBl5QZowiAWX0j9TYC,audio_features,0.364
69,There Will Never Be Another You - Vocal Version,Chet Baker,spotify:track:2zPANzQTt5Nbkg0eBPb7HI,0.949,https://api.spotify.com/v1/audio-analysis/2zPANzQTt5Nbkg0eBPb7HI,0.513,180627.0,0.112,2zPANzQTt5Nbkg0eBPb7HI,0.0018,3.0,0.0721,-16.156,1.0,0.0574,168.754,3.0,https://api.spotify.com/v1/tracks/2zPANzQTt5Nbkg0eBPb7HI,audio_features,0.577
70,Ain't Nobody's Business,Billie Holiday,spotify:track:4gHqk28o3S1BQYoD3g2P8K,0.981,https://api.spotify.com/v1/audio-analysis/4gHqk28o3S1BQYoD3g2P8K,0.635,138762.0,0.206,4gHqk28o3S1BQYoD3g2P8K,5.44e-06,0.0,0.134,-12.706,1.0,0.0576,122.357,4.0,https://api.spotify.com/v1/tracks/4gHqk28o3S1BQYoD3g2P8K,audio_features,0.582
71,Blue Skies,Frank Sinatra,spotify:track:6D68qaixe1VdUs9cxYJAU0,0.724,https://api.spotify.com/v1/audio-analysis/6D68qaixe1VdUs9cxYJAU0,0.589,150533.0,0.252,6D68qaixe1VdUs9cxYJAU0,1.71e-05,5.0,0.0773,-12.817,1.0,0.0545,142.907,4.0,https://api.spotify.com/v1/tracks/6D68qaixe1VdUs9cxYJAU0,audio_features,0.677
72,Falling In Love Again,Billie Holiday,spotify:track:6vZyDeLRPMxvLxyfICGwQa,0.791,https://api.spotify.com/v1/audio-analysis/6vZyDeLRPMxvLxyfICGwQa,0.671,169480.0,0.0467,6vZyDeLRPMxvLxyfICGwQa,0.021,8.0,0.103,-16.985,1.0,0.0789,129.231,4.0,https://api.spotify.com/v1/tracks/6vZyDeLRPMxvLxyfICGwQa,audio_features,0.349
73,Everything I Have Is Yours,Billie Holiday,spotify:track:1KNeOKSmuQVuftt5gQj2Ok,0.954,https://api.spotify.com/v1/audio-analysis/1KNeOKSmuQVuftt5gQj2Ok,0.47,224787.0,0.0145,1KNeOKSmuQVuftt5gQj2Ok,1.5e-06,2.0,0.134,-20.265,0.0,0.0648,76.49,3.0,https://api.spotify.com/v1/tracks/1KNeOKSmuQVuftt5gQj2Ok,audio_features,0.347
74,Begin The Beguine,Ella Fitzgerald,spotify:track:72oz6TtkLMqz0HPiNetJoH,0.865,https://api.spotify.com/v1/audio-analysis/72oz6TtkLMqz0HPiNetJoH,0.566,215835.0,0.0525,72oz6TtkLMqz0HPiNetJoH,0.0,7.0,0.1,-21.088,1.0,0.184,126.054,1.0,https://api.spotify.com/v1/tracks/72oz6TtkLMqz0HPiNetJoH,audio_features,0.467
75,That's Life I Guess,Billie Holiday,spotify:track:1SiMYrrNPFGMsZtEBvOft7,0.984,https://api.spotify.com/v1/audio-analysis/1SiMYrrNPFGMsZtEBvOft7,0.718,189200.0,0.11,1SiMYrrNPFGMsZtEBvOft7,0.167,5.0,0.111,-19.51,0.0,0.111,111.768,4.0,https://api.spotify.com/v1/tracks/1SiMYrrNPFGMsZtEBvOft7,audio_features,0.766
76,I Cried for You,Billie Holiday,spotify:track:5viKVJ3f2KHgzZswaGTmQA,0.903,https://api.spotify.com/v1/audio-analysis/5viKVJ3f2KHgzZswaGTmQA,0.583,193253.0,0.143,5viKVJ3f2KHgzZswaGTmQA,0.706,3.0,0.12,-14.161,1.0,0.0667,157.147,4.0,https://api.spotify.com/v1/tracks/5viKVJ3f2KHgzZswaGTmQA,audio_features,0.648
77,The Frim Fram Sauce,Ella Fitzgerald,spotify:track:5mknre3Htha5NKAUpHGcg4,0.95,https://api.spotify.com/v1/audio-analysis/5mknre3Htha5NKAUpHGcg4,0.711,194573.0,0.397,5mknre3Htha5NKAUpHGcg4,0.0591,1.0,0.091,-10.276,1.0,0.262,104.004,4.0,https://api.spotify.com/v1/tracks/5mknre3Htha5NKAUpHGcg4,audio_features,0.56
78,Any Old Time,Billie Holiday,spotify:track:06vwlSijwyUXAdUgX6gekh,0.984,https://api.spotify.com/v1/audio-analysis/06vwlSijwyUXAdUgX6gekh,0.519,194533.0,0.194,06vwlSijwyUXAdUgX6gekh,0.00466,5.0,0.0687,-10.64,1.0,0.0462,172.753,3.0,https://api.spotify.com/v1/tracks/06vwlSijwyUXAdUgX6gekh,audio_features,0.543
79,You're Gonna Make Me Lonesome When You Go,Madeleine Peyroux,spotify:track:6mhegW86EZVXqoZwnoWaIz,0.915,https://api.spotify.com/v1/audio-analysis/6mhegW86EZVXqoZwnoWaIz,0.422,205627.0,0.369,6mhegW86EZVXqoZwnoWaIz,9.55e-05,9.0,0.132,-9.819,1.0,0.0363,156.161,4.0,https://api.spotify.com/v1/tracks/6mhegW86EZVXqoZwnoWaIz,audio_features,0.493
80,I'm Just A Lucky So And So,Ella Fitzgerald,spotify:track:56NP3aCPHZRXRMhmRB4jlS,0.95,https://api.spotify.com/v1/audio-analysis/56NP3aCPHZRXRMhmRB4jlS,0.473,176147.0,0.226,56NP3aCPHZRXRMhmRB4jlS,0.0,0.0,0.147,-11.702,1.0,0.0318,133.081,4.0,https://api.spotify.com/v1/tracks/56NP3aCPHZRXRMhmRB4jlS,audio_features,0.343
81,I Can't Get Started With You,Billie Holiday,spotify:track:12hV1toJbY5Ub4XLhoWaAM,0.912,https://api.spotify.com/v1/audio-analysis/12hV1toJbY5Ub4XLhoWaAM,0.633,167137.0,0.0371,12hV1toJbY5Ub4XLhoWaAM,0.00796,4.0,0.129,-17.514,0.0,0.109,96.479,4.0,https://api.spotify.com/v1/tracks/12hV1toJbY5Ub4XLhoWaAM,audio_features,0.382
82,Embraceable You,Billie Holiday,spotify:track:3Vi0vd14CJnxKTzKZaibNq,0.778,https://api.spotify.com/v1/audio-analysis/3Vi0vd14CJnxKTzKZaibNq,0.481,409627.0,0.0666,3Vi0vd14CJnxKTzKZaibNq,0.00143,1.0,0.108,-18.69,1.0,0.0368,117.057,4.0,https://api.spotify.com/v1/tracks/3Vi0vd14CJnxKTzKZaibNq,audio_features,0.253
83,I Cover The Waterfront,Billie Holiday,spotify:track:60nVvcQQNlEOYS945LXAs5,0.993,https://api.spotify.com/v1/audio-analysis/60nVvcQQNlEOYS945LXAs5,0.576,176667.0,0.0644,60nVvcQQNlEOYS945LXAs5,0.237,1.0,0.106,-14.933,1.0,0.0385,76.757,4.0,https://api.spotify.com/v1/tracks/60nVvcQQNlEOYS945LXAs5,audio_features,0.421
84,Carelessly,Billie Holiday,spotify:track:44FMfacFJZLnKv9AA7854O,0.776,https://api.spotify.com/v1/audio-analysis/44FMfacFJZLnKv9AA7854O,0.734,186573.0,0.322,44FMfacFJZLnKv9AA7854O,0.00554,7.0,0.0548,-9.286,1.0,0.0405,108.938,4.0,https://api.spotify.com/v1/tracks/44FMfacFJZLnKv9AA7854O,audio_features,0.692
85,On The Sunny Side Of The Street,Billie Holiday,spotify:track:4Iwl5spgBAKYfZnWqVEqX3,0.929,https://api.spotify.com/v1/audio-analysis/4Iwl5spgBAKYfZnWqVEqX3,0.681,187587.0,0.133,4Iwl5spgBAKYfZnWqVEqX3,1.54e-05,8.0,0.167,-13.984,1.0,0.0539,118.563,4.0,https://api.spotify.com/v1/tracks/4Iwl5spgBAKYfZnWqVEqX3,audio_features,0.65
86,It's Always You - Vocal Version,Chet Baker,spotify:track:06UkYE0SZ3Y8zGRFOuWGAe,0.923,https://api.spotify.com/v1/audio-analysis/06UkYE0SZ3Y8zGRFOuWGAe,0.499,215467.0,0.0341,06UkYE0SZ3Y8zGRFOuWGAe,5.27e-05,8.0,0.131,-22.31,1.0,0.0417,81.735,4.0,https://api.spotify.com/v1/tracks/06UkYE0SZ3Y8zGRFOuWGAe,audio_features,0.31
87,Night And Day,Ella Fitzgerald,spotify:track:2unbjMG605tSpkiDTiRPx1,0.795,https://api.spotify.com/v1/audio-analysis/2unbjMG605tSpkiDTiRPx1,0.457,187933.0,0.213,2unbjMG605tSpkiDTiRPx1,0.0,8.0,0.0609,-13.648,1.0,0.0526,116.666,4.0,https://api.spotify.com/v1/tracks/2unbjMG605tSpkiDTiRPx1,audio_features,0.369
